date,f_mean_msc,f_mean_sce,f_mean_ecb,r_mean_msc,r_mean_sce,r_mean_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_sce,kurtosis_resid_ecb
1991m12,2.792181069958845,,,-1.793795824050904,,,5,,,4.6502638,,,5.3053489,,,4.5952015,,,2.5,,,4.012289,,,-.33907327,,,.094043642,,,.4939954,,,6.255898,,,5.2587743,,,4.563592,,,3.0387893,,,4.1502643,,,-.35611489,,,.040636741,,,,,,6.6771374,,
1992m1,2.88671875,,,-1.584831504320561,,,5,,,4.8282599,,,5.2090096,,,4.6298704,,,2.5,,,3.9432111,,,-.15840401,,,.13156565,,,.48652166,,,6.0149803,,,5.0135689,,,4.5942492,,,3.3885255,,,3.9755242,,,-.12899119,,,.083392009,,,.66294938,,,6.0432019,,
1992m2,2.813161998789921,,,-1.65775194548739,,,5,,,4.2955918,,,4.7947841,,,4.7297163,,,2.5,,,5.2996774,,,-.28756854,,,.14728275,,,.52328223,,,8.0980024,,,4.8045211,,,4.6882172,,,3.1056108,,,5.6033044,,,-.41469657,,,.090210676,,,.53267705,,,8.1643963,,
1992m3,2.662674650698594,,,-1.850227497564334,,,5,,,4.7772112,,,4.016614,,,4.638135,,,2.5,,,3.494627,,,-.051841244,,,.17535232,,,.62013495,,,5.731216,,,4.0684443,,,4.6086173,,,3.1891963,,,3.8231826,,,-.17670733,,,.12932356,,,,,,5.3579078,,
1992m4,2.986967300958752,,,-1.523561073147501,,,5,,,4.2466707,,,4.7172565,,,4.6270294,,,2.5,,,4.2906322,,,.26155347,,,.17849371,,,.61476415,,,7.4809542,,,4.7117343,,,4.5869431,,,2.87921,,,4.9368348,,,.25198841,,,.10261153,,,,,,7.3771157,,
1992m5,3.126685718590324,,,-1.336307095107377,,,5,,,4.4970751,,,4.4748187,,,4.5077643,,,2.5,,,3.6857557,,,.64832568,,,.36803606,,,.65732414,,,6.8035436,,,4.4956803,,,4.4752874,,,3.1080463,,,3.8067768,,,.57758993,,,.28351328,,,,,,6.5700421,,
1992m6,3.689804772234288,,,-.7549963743186741,,,4,,,3.8730528,,,4.670567,,,4.3778076,,,3.5,,,6.1982403,,,.14036635,,,.47030669,,,.12291314,,,9.6298885,,,4.5909629,,,4.3657026,,,3.0770717,,,5.4065533,,,-.019896258,,,.36717355,,,,,,10.174567,,
1992m7,2.839374779240077,,,-1.683301865055129,,,5,,,4,,,3.8843338,,,4.3060045,,,2.5,,,2.6956756,,,.80824691,,,.49438965,,,.74849576,,,6.6978726,,,3.952307,,,4.3010406,,,2.8623736,,,2.9414828,,,.78546226,,,.40475664,,,-.3506557,,,6.6201768,,
1992m8,3.393877551020409,,,-1.189574267849672,,,5,,,4.540267,,,4.5705342,,,4.3371501,,,3.5,,,3.5871503,,,.58483809,,,.51323998,,,.70905077,,,5.9411454,,,4.386497,,,4.3198795,,,3.2960582,,,3.6432385,,,.40486935,,,.43520755,,,,,,5.8028436,,
1992m9,3.688391038696532,,,-.7517218278042908,,,5,,,4.8326969,,,4.2319622,,,4.2080727,,,3.5,,,1.9100659,,,1.3668078,,,.54678082,,,.81927198,,,6.3689575,,,4.25387,,,4.1848516,,,3.2838347,,,1.9507589,,,1.2720008,,,.47470683,,,1.0130671,,,5.8956099,,
1992m10,2.842824146736879,,,-1.494109201794927,,,5,,,3.9485331,,,4.0393987,,,4.197875,,,2.5,,,3.6855574,,,.76203185,,,.50989848,,,.67492157,,,7.9376206,,,4.0273075,,,4.1630645,,,2.6764157,,,3.7048912,,,.62395149,,,.43425226,,,,,,7.5068107,,
1992m11,3.641236958002423,,,-.8342683781456212,,,4,,,4.0309978,,,4.1485558,,,4.1790438,,,3.5,,,6.1531382,,,-.07082209,,,.64696336,,,.85965055,,,8.3201704,,,4.2225642,,,4.1551456,,,3.7764006,,,4.7169929,,,-.076448932,,,.57954955,,,1.0399215,,,8.2216625,,
1992m12,3.197176820737834,,,-1.239641178659233,,,5,,,4.6282902,,,4.2969241,,,4.236352,,,2.5,,,5.1167684,,,.11781155,,,.50260907,,,.70829231,,,7.9800558,,,4.2379909,,,4.1816583,,,3.2715974,,,4.4120779,,,.097350813,,,.5062052,,,.82932997,,,7.6911716,,
1993m1,3.311158798283259,,,-.9649001726660847,,,5,,,4.0541444,,,3.5555592,,,4.1872053,,,2.5,,,3.0118814,,,.56342143,,,.57563949,,,.87628174,,,6.1426535,,,3.4964838,,,4.152432,,,2.9485331,,,2.6357217,,,.60748196,,,.58102989,,,1.0991092,,,5.7922611,,
1993m2,3.362384019893851,,,-1.078961122711001,,,5,,,4.1876116,,,4.3830404,,,4.1576037,,,2.5,,,4.2201333,,,.31638435,,,.60031039,,,.71223879,,,6.7991834,,,4.2995954,,,4.0932398,,,3.0244608,,,4.3544016,,,.21349885,,,.58828396,,,.93072879,,,7.1608944,,
1993m3,3.728957120691577,,,-.6941225967490343,,,4,,,3.8730528,,,4.5010862,,,4.129066,,,3.5,,,3.0349813,,,1.3739501,,,.66368455,,,.82705092,,,6.8022852,,,4.5196958,,,4.0483074,,,2.9729278,,,2.9234381,,,1.2877795,,,.63576168,,,-.18271817,,,6.7332058,,
1993m4,2.767411576755196,,,-1.653956708891198,,,4,,,4.0306444,,,4.4001074,,,4.1088915,,,2.5,,,4.6115794,,,-.49094126,,,.75361949,,,-.041636728,,,8.9924393,,,4.1909199,,,4.0212636,,,2.9663339,,,4.107873,,,.12536298,,,.70502752,,,,,,7.1038361,,
1993m5,3.448637316561863,,,-1.005481204054683,,,4,,,3.8853674,,,4.1282129,,,4.1605253,,,3.5,,,3.2930903,,,1.2421116,,,.78110558,,,.15234347,,,7.0675254,,,4.1234593,,,4.0651927,,,3.037869,,,2.82989,,,1.0782914,,,.70362979,,,-.07483691,,,6.8232808,,
1993m6,4.424361493123791,,,-.2263737834284195,,,3,,,3.4617176,,,3.9655507,,,4.2315049,,,3,,,1.8126539,,,1.5888462,,,.81579274,,,.28914434,,,7.0472913,,,3.7211421,,,4.1128564,,,2.9973888,,,1.3896403,,,1.3372877,,,.75623095,,,-.052654613,,,6.8854642,,
1993m7,3.481281823006049,,,-1.052161457971015,,,4,,,3.6333241,,,3.7825582,,,4.2142911,,,2.5,,,2.8867514,,,1.332399,,,.71775144,,,.86451358,,,7.5756845,,,3.6229169,,,4.1008959,,,2.7407296,,,2.4978437,,,1.0512509,,,.66042542,,,1.1176548,,,6.8955827,,
1993m8,3.692963667763941,,,-.6525137723757634,,,3,,,3.9678814,,,3.9669833,,,4.2037482,,,3.5,,,3.9096949,,,.73859227,,,.58328336,,,-.29318085,,,7.0661483,,,3.9791701,,,4.0902629,,,2.9230087,,,3.457957,,,.54694337,,,.49294981,,,-.15072988,,,6.9284325,,
1993m9,3.671544779497049,,,-.7799020309504687,,,4,,,3.7904751,,,4.7616301,,,4.1248078,,,3.5,,,5.4456916,,,.36518657,,,.75908178,,,.12728004,,,7.7427721,,,4.6333494,,,4.0262437,,,3.1409018,,,5.0549016,,,.084771521,,,.55875534,,,,,,7.9531174,,
1993m10,3.438465637702627,,,-.9903563849101928,,,4,,,3.7025673,,,4.1943765,,,4.0612755,,,2.5,,,3.9749215,,,.87560582,,,.77318996,,,-.37297416,,,8.1004801,,,3.925458,,,3.9463782,,,2.4873223,,,2.9718103,,,1.0808922,,,.66366416,,,-.1688616,,,8.0458012,,
1993m11,3.33965611983953,,,-1.099877690503319,,,4,,,3.7514892,,,4.2281127,,,4.0237246,,,2.5,,,6.824326,,,-.56598717,,,.68072623,,,.096715011,,,11.273274,,,4.1919494,,,3.8990455,,,2.7783263,,,5.6550775,,,-.64875048,,,.66420609,,,,,,11.115197,,
1993m12,3.541401273885329,,,-.9358619159819239,,,5,,,4.2175665,,,4.4062037,,,3.9919889,,,2.5,,,6.1395802,,,.16373701,,,.71306676,,,-.36975449,,,9.3882627,,,4.4240022,,,3.8901002,,,3.008985,,,5.6598258,,,-.21950123,,,.70697731,,,-.19468728,,,9.782691,,
1994m1,3.314159292035384,,,-1.136883264285662,,,5,,,4.1432896,,,3.6896429,,,3.9963579,,,2.5,,,1.5118579,,,1.0912446,,,.72874975,,,.90519428,,,6.0270066,,,3.6147456,,,3.8947809,,,3.0770717,,,2.0079675,,,.71761286,,,.71822363,,,-.16360879,,,4.7020607,,
1994m2,3.194202290979058,,,-1.25973258874132,,,4,,,3.7460532,,,3.5564201,,,3.8820686,,,2.5,,,4.6904159,,,1.3690852,,,.79378921,,,.90579122,,,9.5423317,,,3.4046712,,,3.7982278,,,2.5565794,,,1.15196,,,2.0224705,,,.80133057,,,-.29000548,,,10.33598,,
1994m3,3.481867377790423,,,-.9774960555838627,,,4,,,3.8157699,,,3.6275947,,,3.8816557,,,2.5,,,6.9282031,,,.75667262,,,.71587241,,,-.42330545,,,10.482677,,,3.2951455,,,3.8251481,,,2.7209883,,,1.3068969,,,1.3421654,,,.65686554,,,-.18844344,,,7.2118659,,
1994m4,3.461707482562361,,,-.9301667569122587,,,4,,,3.3274758,,,3.4969356,,,3.8840535,,,2.5,,,1,,,1.6234637,,,.86995918,,,.16726233,,,8.307519,,,3.5424118,,,3.8192542,,,2.6891966,,,1.5016142,,,1.4361918,,,.79932153,,,-.14353891,,,7.4698896,,
1994m5,3.608906135813328,,,-.7461855574274593,,,4,,,4.0794992,,,4.0063043,,,3.7837665,,,3.5,,,3.0166206,,,.87973934,,,1.020658,,,.15754636,,,7.1853909,,,4.0212946,,,3.710737,,,2.8512836,,,3.5852087,,,.64816022,,,.98305005,,,.36865526,,,7.1759844,,
1994m6,2.961224489795911,,,-1.409623131590918,,,5,,,3.6315401,,,3.7330275,,,3.7685971,,,2.5,,,3.3166249,,,.95054179,,,.98153251,,,.79860198,,,7.3829517,,,3.7643716,,,3.6814208,,,2.715205,,,3.0441654,,,.83273405,,,.97428602,,,,,,6.9074397,,
1994m7,3.10978043912177,,,-1.329781108876263,,,4,,,3.8817115,,,4.1906605,,,3.813271,,,2.5,,,7.2197647,,,.1743546,,,.92877454,,,.037904456,,,10.764408,,,4.1677413,,,3.7431901,,,2.7855258,,,5.3903947,,,-.21929315,,,.82470608,,,,,,11.314918,,
1994m8,4.126732673267296,,,-.2720066024446069,,,3,,,3.9357629,,,4.2496929,,,3.8687835,,,3.5,,,12.727922,,,.82079363,,,.91252029,,,.24833578,,,9.132411,,,4.1389036,,,3.8259382,,,3.5055652,,,3.7164075,,,.63335347,,,.70400691,,,.35174707,,,8.73666,,
1994m9,3.925888324873087,,,-.5230145703754404,,,3,,,3.4941363,,,3.5036204,,,3.883121,,,3,,,3.0550504,,,1.5200268,,,.92546618,,,.23203132,,,7.0802684,,,3.4473484,,,3.8364172,,,2.7837315,,,1.3614624,,,1.4340556,,,.71386743,,,.43736771,,,6.9321918,,
1994m10,3.424752475247512,,,-1.054190254733731,,,4,,,3.6501837,,,3.553118,,,3.8147087,,,2.5,,,4.1115403,,,.73911476,,,.99118161,,,.08484675,,,8.7593632,,,3.350899,,,3.7775941,,,2.3648815,,,2.9247684,,,.63873631,,,.78606015,,,-.26464242,,,7.8911209,,
1994m11,3.623505172126785,,,-.8031635231635051,,,4,,,4.1081562,,,3.9584856,,,3.8203893,,,3.5,,,4.0708017,,,.89426333,,,1.0618984,,,-.33946061,,,6.656127,,,3.9605942,,,3.7773728,,,3.2121899,,,3.1820307,,,.67625082,,,.85527635,,,-.11465684,,,6.5949631,,
1994m12,4.01764979217697,,,-.3269068871138773,,,4,,,3.7143409,,,4.1272068,,,3.8052943,,,3,,,6.5243134,,,.61038452,,,1.2258979,,,.19896458,,,9.5461884,,,4.0398793,,,3.7506509,,,2.9551139,,,4.0957069,,,.25587291,,,1.0562317,,,.83888215,,,9.8751278,,
1995m1,3.632587260114974,,,-.661362969866642,,,4,,,3.0509171,,,3.6259735,,,3.7856021,,,2.5,,,2.2803509,,,1.739977,,,1.3178203,,,.15601145,,,8.2196045,,,3.6367235,,,3.7023046,,,2.5068941,,,1.9529161,,,1.5249368,,,1.1407977,,,,,,7.5940337,,
1995m2,3.344991631804069,,,-1.054167479696983,,,4,,,3.5866802,,,3.390594,,,3.8369164,,,2.5,,,3.7416575,,,1.4711783,,,1.3398037,,,.081077367,,,8.8952971,,,3.4918852,,,3.7562196,,,2.4999199,,,2.2230222,,,1.2978946,,,1.1727682,,,-.16983876,,,8.3867455,,
1995m3,3.646641138639209,,,-.7564057685418389,,,4,,,3.4916384,,,3.7841516,,,3.8652084,,,2.5,,,4.5789371,,,1.5869924,,,1.4396834,,,.15114503,,,9.7719393,,,3.7623816,,,3.8174734,,,2.5313551,,,2.6870162,,,1.4556797,,,1.2604322,,,-.12914824,,,9.6433191,,
1995m4,4.414994720168953,,,-.0722975385910552,,,4,,,3.9918551,,,4.0548062,,,3.8924236,,,3.5,,,.70710677,,,1.6503508,,,1.5172851,,,-.18705963,,,6.4190426,,,3.9272442,,,3.8164778,,,3.0580468,,,.52547991,,,1.5893054,,,1.3659792,,,.0069729416,,,6.5005178,,
1995m5,3.644499640821464,,,-.8283095120942285,,,4,,,3.7297633,,,4.0724626,,,3.8652403,,,3,,,1.5,,,1.6480954,,,1.6708521,,,.21697842,,,6.4298458,,,3.7037857,,,3.8025417,,,2.7407293,,,1.0335376,,,1.394448,,,1.5553963,,,,,,5.7813163,,
1995m6,3.744059909198968,,,-.5803078253253513,,,4,,,3.9696524,,,3.9654503,,,3.8147697,,,3,,,.95742708,,,1.7178767,,,1.6549568,,,.15856661,,,6.9954004,,,3.9325833,,,3.7539952,,,2.6873221,,,.96435213,,,1.7217897,,,1.5527552,,,.31688905,,,7.0259595,,
1995m7,3.464396284829718,,,-.8935861077326894,,,4,,,3.8469715,,,3.807745,,,3.9047887,,,2.5,,,3.1885211,,,1.6380329,,,1.5762641,,,.11336229,,,8.1909924,,,3.9021833,,,3.8428524,,,2.81617,,,2.1629999,,,1.4277123,,,1.475443,,,1.112198,,,7.2452264,,
1995m8,3.739847666064527,,,-.4986288411887372,,,4,,,3.4961207,,,4.2034225,,,3.9039812,,,2.5,,,3.082207,,,1.5926784,,,1.5485706,,,.15429111,,,7.7335415,,,3.9516344,,,3.8390217,,,2.732995,,,2.0706463,,,1.6261729,,,1.4486109,,,1.1798642,,,7.9276366,,
1995m9,3.448089000571342,,,-.8366646357463945,,,4,,,3.3528314,,,3.8825583,,,3.903774,,,2.5,,,4.0414519,,,1.9924862,,,1.5151834,,,.091707699,,,9.2637119,,,3.9144545,,,3.8335719,,,2.3242116,,,2.1068068,,,1.9606273,,,1.4081918,,,,,,9.5160437,,
1995m10,3.29938892450866,,,-1.058132931765899,,,4,,,2.6900134,,,3.1717381,,,3.825578,,,2,,,4.3588991,,,1.5969207,,,1.4100573,,,.069151603,,,9.6876125,,,3.1998055,,,3.7912443,,,2.0670087,,,2.1671762,,,1.5011673,,,1.3207084,,,,,,9.6588144,,
1995m11,3.865023474178421,,,-.4881472561251731,,,4,,,3.4388819,,,4.2007632,,,3.867456,,,2.5,,,4.9473419,,,.76294333,,,1.4014599,,,.13366036,,,7.847384,,,4.2915998,,,3.8419442,,,2.5872238,,,4.257565,,,.60208398,,,1.2876382,,,,,,7.6064944,,
1995m12,3.316153204319536,,,-1.054614629831084,,,4,,,3.2818036,,,3.7768843,,,3.8432183,,,2.5,,,3.0731814,,,1.3377508,,,1.4594326,,,-.46630868,,,8.2012215,,,3.7279046,,,3.7714169,,,2.3678234,,,2.847789,,,1.2141908,,,1.3459107,,,-.19511257,,,8.7149935,,
1996m1,3.616764566610503,,,-.7596497045885734,,,4,,,3.7938402,,,4.0529413,,,3.8720326,,,3,,,2.3817487,,,1.3498669,,,1.3760492,,,.15131758,,,6.8741498,,,3.8781967,,,3.8171322,,,2.9357095,,,2.2402947,,,1.2255335,,,1.2531061,,,.67319936,,,6.9661574,,
1996m2,2.967874758842643,,,-1.385248983631342,,,4,,,3.2603037,,,3.3686988,,,3.841336,,,2.5,,,3.6780128,,,.70195967,,,1.2467387,,,.0067981202,,,7.8245621,,,3.3228374,,,3.7635145,,,2.7071433,,,3.0554631,,,.60709798,,,1.1659372,,,,,,8.3621778,,
1996m3,4.155864843905395,,,-.1914240736139567,,,4,,,4.3783932,,,4.3423514,,,3.9152722,,,3,,,3.3115957,,,1.6405009,,,1.2592764,,,-.25314319,,,7.1053791,,,4.3888812,,,3.8185976,,,3.0294273,,,2.3695953,,,1.4241571,,,1.1754861,,,,,,6.4123321,,
1996m4,3.821670428893891,,,-.7276847543330097,,,3,,,2.9510784,,,3.5896068,,,3.9038076,,,2,,,1.1547005,,,2.1597869,,,1.280636,,,.18930669,,,9.6896496,,,3.2674387,,,3.7992532,,,2.1900134,,,.90890282,,,1.9521654,,,1.205837,,,.019079974,,,9.4688406,,
1996m5,4.052541451706123,,,-.2350901358709834,,,4,,,3.555896,,,4.4627519,,,3.8869314,,,3,,,4.3568501,,,.84222668,,,1.3025666,,,.21900357,,,5.8313732,,,4.363071,,,3.7770214,,,3.3893423,,,3.5645049,,,.790932,,,1.2221531,,,-.079686306,,,5.9848762,,
1996m6,3.361075974969058,,,-1.10778166970045,,,4,,,3.2159324,,,3.6062882,,,3.9254382,,,2.5,,,3.1989582,,,.8286922,,,1.3114938,,,.10064724,,,7.0600319,,,3.4318967,,,3.8236322,,,2.2685523,,,1.996318,,,1.1761065,,,1.2365409,,,-.18502532,,,7.2769074,,
1996m7,4.170010559662081,,,-.1365610868340787,,,3,,,3.4069753,,,3.8371637,,,3.9103568,,,3,,,.70710677,,,1.7097603,,,1.2868444,,,.26254675,,,6.9195657,,,3.6955514,,,3.8142562,,,2.9601703,,,.78602636,,,1.5871077,,,1.2131262,,,,,,6.5715561,,
1996m8,3.44158068867486,,,-.9307136738813141,,,4,,,3.2754593,,,4.0975833,,,3.8274989,,,2.5,,,5.8109093,,,.95517957,,,1.3425218,,,.14498691,,,10.269148,,,4.1175008,,,3.7261343,,,2.5101697,,,4.2826581,,,.8752417,,,1.280261,,,-.13400683,,,10.423356,,
1996m9,3.769999999999988,,,-.6257526064792277,,,3,,,3.2848988,,,3.6249983,,,3.7693894,,,2.5,,,1.3784049,,,1.5351262,,,1.2683688,,,.23252754,,,7.4043269,,,3.5278192,,,3.6964579,,,2.5812302,,,1.6629218,,,1.3610358,,,1.2057599,,,-.089053944,,,6.9592786,,
1996m10,3.836895388076503,,,-.4673863812922332,,,4,,,3.584605,,,4.3995013,,,3.6467714,,,3.5,,,2.1602468,,,1.4302109,,,1.4131536,,,.19175389,,,7.0844903,,,4.2976942,,,3.5752702,,,2.9882827,,,2.9671967,,,1.3550239,,,1.3542531,,,,,,7.1415339,,
1996m11,3.447793546434494,,,-.9320120176334393,,,3,,,3.1841865,,,3.232965,,,3.6103711,,,2,,,7.0237694,,,.48011556,,,1.4169636,,,-.50883263,,,10.662683,,,3.2384522,,,3.5558202,,,2.3495927,,,3.2494674,,,.39636526,,,1.2884345,,,,,,10.355563,,
1996m12,3.755015839493128,,,-.61424970259811,,,3,,,2.8970661,,,3.5966322,,,3.5925853,,,2,,,,,,2.141598,,,1.3714868,,,.24866028,,,9.5238962,,,3.5957839,,,3.5280852,,,2.446322,,,1.2371411,,,2.0283716,,,1.2096421,,,,,,9.2330379,,
1997m1,3.401914441443379,,,-.9917958389120246,,,4,,,3.1432896,,,3.0666215,,,3.5346587,,,2,,,1.9148542,,,1.4924101,,,1.3999699,,,.13906851,,,7.2320366,,,3.0003524,,,3.4723694,,,2.4036708,,,1.001303,,,1.2816546,,,1.2471991,,,,,,6.6430531,,
1997m2,3.851978259488623,,,-.5513660033083841,,,4,,,3.1089773,,,3.3591897,,,3.5254934,,,2,,,,,,2.1452901,,,1.3249143,,,.17746951,,,9.7914677,,,3.2723806,,,3.4861147,,,2.3820114,,,.36715668,,,2.1273708,,,1.1678001,,,-.15569076,,,9.9599514,,
1997m3,3.305715619950204,,,-1.024696735251775,,,3,,,3.0541441,,,3.2786858,,,3.4817874,,,2,,,5.3229065,,,.86298138,,,1.2097836,,,.08540006,,,8.3767357,,,3.2568479,,,3.4420838,,,2.5212824,,,2.9445362,,,.58373874,,,1.0217791,,,,,,8.2450848,,
1997m4,3.758817921830315,,,-.5733867904493487,,,4,,,3.2466705,,,3.6770897,,,3.5156422,,,2,,,4.7644515,,,1.3004688,,,1.3219703,,,.17369339,,,7.9898562,,,3.4459367,,,3.4552083,,,2.5372417,,,2.7349439,,,.87797558,,,1.0538878,,,-.14267701,,,7.5991826,,
1997m5,3.608955223880578,,,-.7281864408501161,,,3,,,2.7481439,,,3.5762434,,,3.4382021,,,2,,,2.3629079,,,1.2115288,,,1.2265368,,,.18606497,,,7.2729359,,,3.6160583,,,3.3765249,,,2.0901122,,,2.7630153,,,1.2132558,,,1.0039576,,,.02217908,,,8.1586866,,
1997m6,3.526613816534556,,,-.8307465768063571,,,4,,,3.1284208,,,3.5425122,,,3.457628,,,2,,,5.1768718,,,.85962576,,,1.2475859,,,.10793268,,,10.302833,,,3.651526,,,3.3957863,,,2.3485656,,,3.6525471,,,.64644402,,,1.039946,,,-.16490245,,,10.066522,,
1997m7,3.623235613463633,,,-.6543263133032639,,,4,,,3.3986578,,,4.0061483,,,3.4786615,,,2.5,,,6.3793755,,,.39403358,,,1.1907251,,,.081270412,,,9.8746443,,,3.9014168,,,3.4374084,,,2.6397543,,,4.6391706,,,.040835407,,,.95827383,,,.2519953,,,10.306381,,
1997m8,3.226804123711333,,,-1.06426925232916,,,4,,,2.7940006,,,3.5376561,,,3.5378485,,,2,,,1.7320508,,,1.4897963,,,1.2677417,,,.064875767,,,10.488181,,,3.3565714,,,3.4917827,,,2.4671445,,,3.2061837,,,.68534374,,,1.0483383,,,,,,9.0536461,,
1997m9,3.303607214428866,,,-.9803795045043341,,,3,,,3.0572391,,,2.8996732,,,3.5016093,,,2,,,6.3639612,,,1.2826959,,,1.195747,,,.092590585,,,9.5493393,,,2.8876338,,,3.482677,,,2.4291954,,,.35301149,,,1.5790001,,,.99981731,,,,,,7.9380865,,
1997m10,3.344417554833635,,,-1.051308775130223,,,4,,,3.2577231,,,3.2414544,,,3.452111,,,2.5,,,.57735026,,,1.6818523,,,1.1350691,,,.10120866,,,7.1747398,,,3.1737049,,,3.443682,,,2.43696,,,.64370298,,,1.6055495,,,.92146027,,,1.3177906,,,7.5978465,,
1997m11,3.484909456740436,,,-.8004946483315217,,,4,,,3.4930255,,,3.5484905,,,3.44224,,,2,,,3.7013512,,,1.6335427,,,1.1523436,,,.148321,,,9.1485643,,,3.6469793,,,3.4274158,,,2.5872238,,,2.2315199,,,1.3923215,,,.93677825,,,,,,7.8476033,,
1997m12,3.363807875978639,,,-.9254778808303554,,,4,,,3.7786851,,,3.8113682,,,3.3008049,,,2.5,,,3.2710855,,,1.5561305,,,1.2008847,,,.87223989,,,8.0085297,,,3.7462173,,,3.3023493,,,2.8304787,,,2.2216325,,,1.3943195,,,1.0000077,,,,,,8.1273413,,
1998m1,2.778867102396509,,,-1.475716712871479,,,5,,,3.9320674,,,3.3509376,,,3.2847714,,,2.5,,,2.5980761,,,.65251768,,,1.0594528,,,.79423064,,,4.8109932,,,3.3639853,,,3.2973864,,,2.7272553,,,2.3476126,,,.44128633,,,.91220373,,,,,,4.3862724,,
1998m2,2.39125295508274,,,-1.83596082100661,,,4,,,3.6484234,,,3.1307578,,,3.3208735,,,2.5,,,2.66714,,,.66542727,,,.95321679,,,.75842637,,,5.9381046,,,3.2651024,,,3.3388598,,,2.4594395,,,2.7272854,,,.50804245,,,.73556209,,,.13771541,,,6.1466632,,
1998m3,2.93097718867398,,,-1.378471013284224,,,4,,,3.7122135,,,3.4536743,,,3.277874,,,2.5,,,2.5634797,,,1.0150959,,,.92334574,,,.79804814,,,5.1700592,,,3.5051305,,,3.3055766,,,2.6192088,,,2.4522111,,,.78430599,,,.69176745,,,1.0937136,,,4.8709517,,
1998m4,2.702201622247981,,,-1.605015597098982,,,5,,,3.4930258,,,2.7332313,,,3.2040784,,,2.5,,,1.6914819,,,.83090419,,,.82680964,,,.94605017,,,5.3343859,,,2.7758183,,,3.2014239,,,2.4048183,,,1.5847751,,,.60990083,,,.60137945,,,,,,4.8158588,,
1998m5,3.058132259975575,,,-1.22760205440522,,,4,,,3.5791192,,,3.3933551,,,3.1632519,,,2.5,,,5.0464511,,,.21690866,,,.6921491,,,-.53986895,,,7.3202066,,,3.3119063,,,3.1558135,,,2.6056108,,,3.308938,,,-.10489239,,,.47607449,,,1.2456615,,,7.0349965,,
1998m6,3.337121213441262,,,-.9337882456621837,,,4,,,3.6781206,,,3.2245915,,,3.1315022,,,2,,,5.6745043,,,.32657158,,,.65337765,,,-.53814387,,,8.9438286,,,3.2608943,,,3.1053569,,,2.472928,,,3.3928638,,,-.010775027,,,.50683928,,,-.24276847,,,8.8725452,,
1998m7,2.976493860579578,,,-1.210224085840274,,,3,,,3.5154462,,,2.8544595,,,3.192235,,,2.5,,,.57735026,,,1.4130131,,,.57381994,,,.97819138,,,5.1659012,,,2.8741558,,,3.1592822,,,2.472928,,,.29414001,,,1.2113981,,,.43268701,,,,,,4.5002666,,
1998m8,2.701913393756288,,,-1.645246860917154,,,3.5,,,3.3825746,,,2.8843305,,,3.1471581,,,2.5,,,2.9439204,,,.7647177,,,.60466236,,,.93717587,,,6.3932595,,,2.7096043,,,3.0937877,,,2.0961056,,,2.0468013,,,.57882923,,,.45988354,,,,,,6.7585378,,
1998m9,2.845768784270108,,,-1.41666697247242,,,5,,,3.6684744,,,3.4439294,,,3.1990449,,,2.5,,,2.9739611,,,.34418559,,,.58481938,,,.80001253,,,5.2151051,,,3.3357239,,,3.137531,,,2.434242,,,3.096504,,,.26657477,,,.46838087,,,,,,5.6595421,,
1998m10,2.489479512735329,,,-1.72393539630453,,,4,,,3.4230087,,,3.0651891,,,3.1490233,,,2.5,,,3.12872,,,.3035751,,,.60623729,,,.79349208,,,6.427712,,,2.9098756,,,3.080313,,,2.2340074,,,2.3408284,,,.71816957,,,.46893108,,,,,,6.8280225,,
1998m11,2.666311300639669,,,-1.603246953131698,,,4,,,3.7091184,,,3.6773539,,,3.1537802,,,2.5,,,4.8785243,,,-.050592307,,,.53157806,,,.70421326,,,7.0948443,,,3.7504313,,,3.0671256,,,2.8346374,,,4.2844534,,,-.15932804,,,.38784614,,,,,,7.0446553,,
1998m12,3.126882204861402,,,-1.177649414277008,,,4,,,3.506814,,,3.0479822,,,3.1576164,,,2.5,,,.81649661,,,1.2926775,,,.52091187,,,1.0047631,,,5.0910945,,,2.9156792,,,3.0686002,,,2.4612107,,,.81586796,,,1.0290747,,,.38449425,,,,,,4.5448399,,
