date,mean_fcast_msc,mean_fcast_sce,mean_fcast_ecb,mean_resid_msc,mean_resid_power_msc,mean_resid_sce,mean_resid_ecb,med_fcast_msc,med_fcast_sce,med_fcast_ecb,med_resid_msc,med_resid_power_msc,med_resid_sce,med_resid_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_power_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_power_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_power_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_power_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_power_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_power_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_power_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_power_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_power_msc,kurtosis_resid_sce,kurtosis_resid_ecb,mean_fcast_lt_msc,mean_fcast_lt_sce,mean_fcast_lt_ecb,mean_resid_lt_msc,mean_resid_lt_power_msc,mean_resid_lt_sce,mean_resid_lt_ecb,med_fcast_lt_msc,med_fcast_lt_sce,med_fcast_lt_ecb,med_resid_lt_msc,med_resid_lt_power_msc,med_resid_lt_sce,med_resid_lt_ecb,iqr_lt_msc,iqr_lt_sce,iqr_lt_ecb,iqr_resid_lt_msc,iqr_resid_lt_power_msc,iqr_resid_lt_sce,iqr_resid_lt_ecb,st_dev_lt_msc,st_dev_lt_sce,st_dev_lt_ecb,st_dev_lt_msc_ma,st_dev_lt_sce_ma,st_dev_lt_ecb_ma,quasi_st_dev_lt_msc,quasi_st_dev_lt_sce,quasi_st_dev_lt_ecb,st_dev_trim_lt_msc,st_dev_trim_lt_sce,st_dev_trim_lt_ecb,skew_lt_msc,skew_lt_sce,skew_lt_ecb,skew_lt_msc_ma,skew_lt_sce_ma,skew_lt_ecb_ma,mode_skewness_lt_msc,mode_skewness_lt_sce,mode_skewness_lt_ecb,kurtosis_lt_msc,kurtosis_lt_sce,kurtosis_lt_ecb,st_dev_resid_lt_msc,st_dev_resid_lt_power_msc,st_dev_resid_lt_sce,st_dev_resid_lt_ecb,st_dev_resid_lt_msc_ma,st_dev_resid_lt_power_msc_ma,st_dev_resid_lt_sce_ma,st_dev_resid_lt_ecb_ma,quasi_st_dev_resid_lt_msc,quasi_st_dev_resid_lt_power_msc,quasi_st_dev_resid_lt_sce,quasi_st_dev_resid_lt_ecb,st_dev_trim_resid_lt_msc,st_dev_trim_resid_lt_power_msc,st_dev_trim_resid_lt_sce,st_dev_trim_resid_lt_ecb,skew_resid_lt_msc,skew_resid_lt_power_msc,skew_resid_lt_sce,skew_resid_lt_ecb,skew_resid_lt_msc_ma,skew_resid_lt_power_msc_ma,skew_resid_lt_sce_ma,skew_resid_lt_ecb_ma,mode_skewness_resid_lt_msc,mode_skewness_resid_lt_power_msc,mode_skewness_resid_lt_sce,mode_skewness_resid_lt_ecb,kurtosis_resid_lt_msc,kurtosis_resid_lt_power_msc,kurtosis_resid_lt_sce,kurtosis_resid_lt_ecb
2022m1,5.589013898080779,7.119084897554701,4.906882975223935,1.738431243306639,1.624039266844989,2.254532227297056,.8613376774785633,5,6.75,4.5999999,.8006137,.79335213,1.8510367,.10166348,6,7,6,6.4459448,5.2975235,5.3483176,5.9256601,5.2813015,5.4485507,5.5947843,5.4217105,5.8302565,5.6750822,4.5,4,4.25,2.543735,3.2664115,4.4225717,.83741075,.34155861,.60401636,.44995844,-.2206122,.54834199,.093202032,-.51647401,.080846146,4.087429,3.6143901,4.7711248,5.1859002,5.0214691,5.2222862,5.5293417,5.3874903,5.2026105,5.6975875,5.5857425,4.6609287,3.9425478,4.1665854,4.2654147,2.4722013,2.6297503,3.515028,4.0752802,.82451606,.75080264,.23457579,.56650311,.41483742,.39966908,-.3770037,.46672904,,,-.39074644,,4.1525297,4.3682189,4.0595446,4.6999869,3.503424657534218,4.415306246453029,3.867267058205921,.1557176484826147,.3384963015876249,.1258559115070308,.2766692677025612,3,3.25,3,-.090073928,-.096095964,.031823628,-.63370907,3,8,4.5999999,3.0033369,2.9322047,7.7635474,4.9413657,3.5002151,7.3791118,5.5504866,3.7167261,6.9277563,5.5129051,2,6,5,1.3390682,3.4719656,5.031126,1.0529301,-.43328735,.074609414,.83614379,-.38601384,.29864171,.084253721,-.17494099,.35878453,7.344327,3.7233527,5.3519926,3.5113065,3.4716716,7.1361737,5.5460672,3.6575856,3.5906715,6.8582096,5.4745917,2.3856874,2.1446595,5.6860294,4.5797796,1.5157013,1.469703,4.0510855,4.8756905,.9519887,.9874317,-.52772439,-.044249572,.67712885,.67362499,-.57629323,.18453681,-.024783613,.076640934,-.31912014,.96057236,7.5395007,7.7931056,4.0752778,5.6490703
2022m2,5.891574585635387,8.074494498388528,4.840744640239755,2.046034595773534,1.794769525555395,3.189579324374733,.7435309191293807,5,7,4,1.3733404,.96062279,2.375669,-.10737392,6,5,6.1999998,5.5442829,5.9069729,4.1735291,6.1139793,4.9155016,4.7988825,5.4610806,5.4156079,5.9050546,5.7748432,4,3,4.5500002,3.5726233,3.4211907,2.7640467,.65451485,.063615635,.88865376,.44234931,-.3256357,.5239802,.17530295,-.56452531,.054100268,4.4308157,4.1065893,3.9446096,4.860764,4.6828146,4.462348,5.2741857,5.3804231,5.2029147,5.7590823,5.6860895,4.3749681,3.8948147,2.8797176,4.6191239,2.7951343,2.5424573,2.9660234,2.3399074,.63030601,.67171836,.045101564,.85818851,.4064917,.40181056,-.46444178,.43698803,-.3518852,-.24253809,.48073545,,4.4025574,4.4867606,4.4908347,3.9427254,3.457964601769913,3.422905943279451,3.48705336428064,.0621189693128083,.2118366453489373,-.953258957605076,-.1196282310192412,3,5,3,-.090073928,-.10822484,.19780348,-.43819252,4,7,4.8000002,3.5707917,3.2788272,5.8541985,4.8436627,3.8452442,6.7755857,5.1924009,3.8630598,7.1573973,5.6306834,2,6.5,4.25,2.9839909,5.3763151,4.1141911,.51057351,-.75303781,.2822943,.77653384,-.37001535,.27642474,.10578776,-.25441483,-.21743813,7.8554163,4.3806624,5.6184087,3.7674711,3.7473204,6.7817945,5.1139088,3.7928474,3.7358515,7.0776873,5.5914474,2.4692602,2.4992495,6.6981211,4.2012262,3.0152352,3.0074236,5.4876251,4.1738186,.35950682,.34203258,-.92611563,.1811191,.69310659,.69135261,-.54096025,.15645134,-.11068751,-.45001423,,,7.7779379,7.8512969,4.6301241,5.5851278
2022m3,6.955892034233048,8.212624576067265,6.057771299400727,3.210678977336349,3.012865447432667,3.351275425373502,2.138929048348812,5,6,5,1.8018608,1.7059269,2.2970366,1.358974,7,7,7,6.6860247,6.2546959,7.2822084,6.4590936,5.567049,6.338098,5.8521805,5.4558911,6.2336416,5.8617835,5,6,5,2.7127736,7.0114965,2.9901917,.74181885,-.30875179,.57974768,.40619507,-.48997444,.44605356,.31410152,.48539254,.27838266,3.4862909,5.2745357,3.4527237,5.5210772,5.4141293,6.1199236,5.7540722,5.4319572,5.2477942,6.0870848,5.7807403,4.8766475,4.7251797,5.1162643,4.7358637,2.7633317,2.8070705,6.0841384,2.5135851,.62839252,.69251984,-.43289387,.52451694,.37418595,.3842718,-.6166597,.35211352,.16570438,.34737629,.20306765,,3.5026612,3.6457624,5.7393785,3.4053323,3.368647100930575,4.095952313146712,3.850732928908049,.0003277762699453,.1681182905693461,-.2878408214430939,.4185189555364641,3,4,3,-.086737059,-.12499462,.01515654,-.26456589,4,6,5,3.7723751,3.3099327,6.339581,5.4075871,3.8147535,7.3619633,5.8576446,3.9556484,7.2840347,5.8356957,2.5,6,5,2.2190399,3.2366943,4.7089825,1.2677243,-.20413733,-.0076445602,.72515815,-.3164871,.196788,.079578266,-.11606354,.64137584,8.1925831,3.5345194,4.9177256,3.8023481,3.7335935,7.2304583,5.8668036,3.8811963,3.8486276,7.2160769,5.8062129,2.5486407,2.4843569,6.3431067,4.8820419,2.2383559,2.2961693,4.194108,4.394556,.99762428,1.0991429,-.36472476,-.11490711,.63832426,.69027251,-.47972333,.070952289,,.073451497,,,7.3610063,8.145997,3.5843771,4.9811511
2022m4,5.899404367968196,7.156945364919893,7.56738313208449,2.172175194945367,1.894188939544204,2.126893352028354,1.835853170413662,5,8,6.6999998,1.5873169,.9695096,3.6326261,1.1747521,7,5,6,6.1194496,5.9778194,4.3975587,6.9849505,5.5170274,6.4642911,6.0994978,5.5727348,6.4640245,5.9633522,4.5,3.5,6.3499999,5.8391128,6.7541232,4.3758988,.052568126,-1.2464849,.093518779,.295158,-.45804888,.34521672,.17439863,-.46681798,-.38482371,5.2596426,7.0363879,3.9221487,5.5079174,5.2514062,6.5328665,6.0380158,5.5572906,5.3769097,6.2984657,5.891212,4.6096954,4.0778499,4.1120148,5.4469104,5.1968646,5.2400351,6.4069963,4.6750159,-.079779729,-.19657668,-1.3455257,-.089984298,.24957682,.26776138,-.57722956,.2413528,-.16105464,-.0021361124,,-.15969305,5.6926813,6.2816153,6.8238826,4.332407,3.020523708421804,1.987179465351459,4.264923010122315,-.2300573119039355,-.1133817493731308,-2.469952275987534,-.250396396120712,3,4,3.5,-.3359575,-.38312495,.19780348,-.7216447,4,10,7,4,3.7165399,10.644608,6.798243,4.0185795,7.9262242,6.4373589,3.9714298,7.3420815,6.0082603,2.5,7.5,5,2.0389354,4.197402,4.5429292,.9112885,-.30855402,.0766868,.69402063,-.29432645,.12130894,-.021576084,-.90413529,-.10486818,6.3214526,3.2404449,4.5009089,3.8915062,3.8429344,8.0561409,6.4369416,3.9104867,3.8897805,7.2777162,5.9839888,2.8861876,2.773067,7.4935455,5.2368746,2.2649298,2.1892476,4.5300961,4.8619175,.79420263,.82947463,-.45450884,-.10546669,.64391696,.67791909,-.46193764,-.007680364,-.1029074,,,-.75203216,6.257329,6.3875451,3.372849,4.7490473
2022m5,5.531165311653069,7.926670534727682,6.851498334825901,1.876420536106284,1.64615056673438,3.028769412788959,1.893505315762293,5,8,6,1.7001867,1.3020976,3.1214967,1.2098269,7,5,7,6.8224039,6.54667,6.0438528,7.8060026,5.7655625,6.2539034,6.6031032,5.6403322,6.4126668,6.1079135,4.5,4.5,6.5,6.0914087,5.9043298,5.3403616,-.55067098,-.93160015,-.058712445,.25746018,-.58391422,.27751493,.096938357,-.43825686,.36240214,6.2780147,6.3188033,4.1303968,5.825501,5.7020297,6.0500765,6.5148034,5.6128488,5.4571786,6.2630854,6.0321674,4.772296,4.1990404,4.0897527,6.2332225,6.0630183,6.0859141,5.9104576,5.5386863,-.50477123,-.51439345,-1.1209887,-.25371957,.2137294,.22529553,-.69179988,.17143714,-.02307497,,,,5.9580007,6.3206315,6.3823504,4.6126513,3.119708029197083,4.189227363475408,3.804812490003763,-.1359276642942415,-.0960022993768024,-.2695570075864531,-.316995035406028,3,4,3.1500001,-.19079424,-.14060239,-.33970165,-.62404782,4,9,7,3.9756813,3.7780974,9.82372,6.4829588,4.0828958,8.2180414,6.4407535,4.0083323,7.3419795,6.2259507,3,7,5,3.2688007,5.0142655,5.1163945,-.080195509,-.090211838,-.083214134,.56051582,-.25587639,.04673006,-.0057460167,-.20380691,.60263884,6.321701,3.4217911,4.9532199,3.986387,3.9996777,8.1350527,6.4363155,3.9484792,3.9413669,7.2550402,6.2098513,2.972301,2.898376,7.3291359,5.3417187,3.1629436,3.2613111,4.7000799,5.3726511,-.11059982,-.078715719,-.23026605,-.23613964,.49598181,.53675878,-.39691672,-.086243495,-.073954962,-.007826847,.11854451,,6.0658808,6.4934616,3.3550169,5.0505996
2022m6,6.441336971350653,7.513935600654124,7.098852398172915,2.719007733080361,2.563830275573877,2.614571861108995,2.234696751498057,5,7,6,1.6821196,1.8070419,3.0107949,1.3022341,7,6,7,6.6448078,6.3870511,6.7876806,7.1143012,5.5196667,7.0756412,6.0226054,5.7793016,6.4821229,6.2310462,4,5.5,6.0999999,4.5382633,5.618422,3.6956394,.27064148,-.79070389,.34615576,.16332765,-.60402912,.21286662,.25824288,-.42600882,-.45655665,4.296649,4.8212047,3.5977986,5.4660807,5.3825932,6.7695608,5.9823437,5.739851,5.5936308,6.3024173,6.1514659,4.4495463,4.3586507,5.8551354,5.6501474,3.8405993,4.0154138,5.7258711,3.7798202,.2593604,.26258951,-.80383307,.22075805,.13531062,.15668721,-.69503617,.10790104,.17717087,.29008743,,1.3371676,4.2054143,4.5974627,5.0499778,3.783174,2.752547307132439,4.60202651204202,3.724128832106167,-.4575033619087209,-.3102948942074629,.3658907592350597,-.3488070658951427,3,3,3,-.31769872,-.33602646,-.30975759,-.9418152,4,11,6,4.5206976,4.219502,10.686213,6.1300621,4.8860641,7.501503,6.2864542,4.1091819,7.3138533,6.406888,3.5,7,5,4.7625179,4.2804465,4.1439867,.12664449,.065394096,.26412839,.50359535,-.25393093,.013340989,-.056312792,-.91432655,.58807313,7.5055938,3.0596688,4.450665,4.6664209,4.6991196,7.2957158,6.2371273,4.0331073,4.0298209,7.2635279,6.3881035,3.4503279,3.512799,6.5082092,5.1087046,3.8175507,3.8117387,4.502018,4.3263993,.16475649,.24512602,-.10787047,.11797906,.43581301,.48081473,-.40235612,-.11882923,-.20046642,-.053351387,.55018169,.75538915,7.226809,7.0999846,3.3375227,4.6182375
2022m7,5.850326797385609,6.016090071433801,6.890985201492986,2.099757483479751,1.970889758871262,1.049124911679247,2.285993630165341,5,8,5.9000001,1.403758,.96062279,2.8273864,1.3915464,7,6,7,6.7428374,6.5388889,6.4539328,7.1372604,5.5952921,8.2760096,6.1254277,5.8993611,6.6441183,6.3293147,4.5,7,5.0500002,4.6475801,4.9159603,3.921144,.28379342,-.97374874,.22816457,.11014803,-.63690668,.11221088,.14031865,-.45868921,-.46079338,4.6814737,4.7580113,3.626919,5.5517287,5.352097,8.1639137,6.0412188,5.8591375,5.7086797,6.4834094,6.2661452,4.7233181,4.2819872,6.7491002,5.2480855,4.2663016,3.7129095,6.4604011,3.9825692,.30429608,.45297086,-1.1084436,.1369025,.079793654,.096377328,-.73152596,-.00035711285,-.013174301,.18263771,,,4.7864771,4.6655035,5.0367961,3.8305883,2.787500000000016,2.049566227526979,3.881880053945453,-.5286260369308007,-.4114017367910656,-2.514870470766305,-.0556246954031292,3,3.5,3.4000001,-.31769872,-.34572908,-.11144225,-.56995779,5,11.5,7.5,4.2624493,4.3169994,11,6.8836741,4.0466671,7.147686,6.4412341,4.1340928,7.4304714,6.5773635,3,7.5,5.25,2.4498763,3.8890872,4.4843564,.33436131,-.30883819,.031572208,.46786314,-.24248038,-.026081739,-.07132531,-.36261201,.60697061,5.9021487,3.0369558,4.3521929,4.0320029,4.0660028,7.1995654,6.4133658,4.0647378,4.0685558,7.3844843,6.5668955,3.1494327,2.9855506,7.5,5.4653873,2.4762399,2.4455028,3.8966208,4.6386862,.29009584,.34974334,-.46339747,-.11242251,.4111104,.45295918,-.3771095,-.1615766,-.50450546,-.3326923,-.52696455,.73344672,6.0444398,6.1528392,2.8530042,4.5623183
2022m8,4.691056910569143,7.840270816240158,6.887336943276724,.957116626720392,.8408756398037032,2.953973312829196,2.079971243838923,5,7,6,.8006137,.4030503,2.3449035,1.690544,8,7,7,8.0777664,7.7834234,7.2371173,7.559557,6.2393627,7.8528504,6.5389352,5.9830894,6.5947328,6.4010439,5,6.5,6,4.6877275,4.4484706,5.0223517,-.014889827,-.56858665,-.14909525,.050069317,-.61852694,.029440871,.73279572,-.45430544,-.44662708,4.5498605,3.9642596,4.0515623,6.2707677,6.1146626,7.6974397,6.5251708,5.9506931,5.7973537,6.4189105,6.3420525,5.1298494,5.038455,6.1698837,5.7485404,4.8679652,4.6386065,5.1606436,5.0032263,-.10954691,-.015546133,-.75687063,-.27905899,.026863467,.037373576,-.71338183,-.084690541,-.29408616,-.19484846,,-.28220871,4.4744759,4.3673725,4.450623,4.250473,2.727759197324415,3.026589543761639,4.362487356383962,-.5748440824282635,-.4020108511641164,-1.261740284259258,.2624759662807174,3,4,4,-.4687579,-.34572908,-.16796096,-.27063817,4,9,9,3.5437498,3.7165399,9.0506563,8.3217449,3.6068597,7.065434,6.7629037,4.1659126,7.4479308,6.6679368,2.5,7.5,5.0999999,2.5764182,2.726414,4.3280902,.63702202,-.1056166,-.033573937,.45421925,-.2714102,-.036221664,-.068150707,-.30202845,.63714474,8.3912878,3.0250273,3.8624611,3.6165793,3.6215918,7.0111289,6.7508454,4.0772829,4.085742,7.4148145,6.6540117,2.5885503,2.5759461,7.5,5.7617369,1.6744283,1.5063041,3.1543832,4.3845553,.94207668,.94819307,-.25602788,-.12870236,.40484029,.44660053,-.41269732,-.17361732,,-.055727396,,.57102811,7.2706819,7.1210394,3.0348024,3.9776793
2022m9,4.580068728522308,5.286381931523112,7.133059407091597,.7905671134225826,.6466513911429673,.4019215355400825,2.402471448491692,4.5,6,5.5,.36109185,.37778428,1.6766863,1.2469947,7,5,7,6.3545008,5.9704142,5.1459589,7.9827251,6.362227,5.2057738,6.6736088,5.9506516,6.8340397,6.4403405,5,4,6.75,4.9077201,3.4896672,4.8306541,.041955039,-.84052604,-.034814868,.087621346,-.57266599,.033380684,-.098024763,.11148655,-.43452287,4.7806864,4.9053693,3.7865305,6.3259015,6.1934066,5.3493514,6.6303568,5.9236984,5.774416,6.6334443,6.383317,4.9912262,5,4.1225252,6.3222551,5.0516701,5.17276,3.6261094,4.9017601,-.029208589,-.076425157,-.93732071,-.14117201,.075301774,.095161706,-.6636408,-.074627459,.61378407,-.034314223,-.1055981,.31583804,4.8929586,4.9459262,4.9787807,4.0009141,2.845018450184506,1.495157810550811,3.092447144722311,-.4074436767652572,-.2657005648967424,-2.678716212880436,-.8019979288155568,3,2,3,-.35503823,-.33602646,-1.6321845,-.70656657,4,8,7,4,4.0240302,8.7557831,7.3572087,4.2737117,6.7022643,7.0643215,4.1496243,7.5023575,6.708456,2.5,6.5,6,3.5141437,4,4.6238079,.28429389,-.16459836,-.18428795,.41505885,-.26587346,-.074273542,-.053945538,-.38556498,.485944,6.6739197,3.502161,4.2471533,4.2622895,4.2903914,6.4493313,7.0872841,4.0666876,4.0676622,7.445291,6.6985765,2.7701554,2.8855319,6.5517483,5.7584829,3.70274,3.6020434,4.1085629,5.2670531,.074184835,.10840069,-.241615,-.33340174,.36038211,.3902685,-.40681672,-.2107705,-.11001157,,,,6.9770656,6.8239837,3.5495927,4.5017419
2022m10,5.619946091644168,8.170694026064634,7.11376775195182,1.909778803041523,1.698203671690305,3.572632256315729,2.566801571731836,5,7,6,1.2970099,.61382031,3.2368615,1.5648885,8,6,7.3000002,7.6569862,7.4224896,5.7803497,7.9532208,6.5320249,6.0736547,6.7029753,5.936872,6.899477,6.4409151,6,6,6.75,5.1165895,3.399755,4.1708527,-.0097820507,.16052468,.0221816,.20720434,-.54333216,.025342671,.117763,-.3838686,-.38523853,4.2211614,3.382066,3.2180257,6.3289189,6.2495389,5.5762758,6.6030269,5.90239,5.7497501,6.7194076,6.385859,5.2447734,5.4275603,5.1122589,6.5705943,4.7101226,4.7424908,2.7345119,4.1492448,.11874699,.13332775,.20544903,-.0053218221,.18051778,.19906439,-.63565218,-.085003659,,,,-.24638978,3.9338179,4.0909257,3.075789,3.3414707,2.98425196850394,2.769105332431421,3.711015874062977,-.4305880145967108,-.2591380378680992,-1.785789320737963,-.0772271871363341,3,4,3.5,-.26717442,-.25236577,-.3339408,-.20024237,4,10,8,4.2273588,4.1145277,9.4748688,8.0794487,4.4078612,7.125978,7.1789198,4.1836681,7.4542542,6.7258601,3.5,7,6,2.7310476,3.711843,4.7851739,.54064566,-.41577837,-.22589222,.49498874,-.31620166,-.062322855,.0083312821,-.36778578,.51205069,5.8202372,3.2437103,3.9860973,4.2729611,4.2677555,7.2125611,7.1503396,4.0848975,4.0801725,7.4061532,6.7097683,3.2989988,3.4933996,7.1079426,6.2537766,2.4777,2.5564528,4.1029558,5.1509628,.41046932,.48393509,-.57667899,-.3375212,.4131296,.43942642,-.4526771,-.19629149,-.19774252,-.20495087,,,5.5917063,5.9771419,3.4961703,4.1398025
2022m11,5.424648786717797,8.529836985530119,6.694558266986818,1.675254180996671,1.447241332777427,3.647887889506066,2.186042863505596,5,8.5,5.5,1.3884538,.92517,3.9112263,1.3486778,6,5,7.5,6.8052454,6.8435717,5.5027685,7.5378799,5.9960389,6.2568421,6.3454971,5.9447632,6.9154773,6.5012751,5,6,6,3.9694667,2.1473498,4.332685,.17589828,-.23228286,-.017247856,.17912249,-.5324623,-.023631807,.063152842,-.32484099,-.50465328,4.1870332,3.2114437,3.5928969,5.9343438,5.7182522,6.0912786,6.3062987,5.9177675,5.746861,6.772367,6.4492178,4.94417,4.6675329,5.7946768,5.7018447,4.1622887,3.925545,2.1950576,4.3324623,.13065334,.12892944,-.28330636,-.11613481,.1420721,.17435916,-.63899392,-.13279837,,,,.015324133,4.2096014,4.1827598,3.3779528,3.7861128,2.977747808496281,1.758532482680315,3.302869273597956,-.356272999929385,-.219110287437445,-2.763894523359563,-.540946474901943,3,5,3,-.090073928,-.12499462,.19143654,-.62295282,4,11,7,3.9652772,4.0472713,11.168516,7.5553036,4.0694418,7.8251481,6.7266831,4.1096883,7.4977942,6.7896152,3,7.5,6,2.787334,4.7434163,4.3428364,.18898359,-.64998281,-.07251025,.4086923,-.40068012,-.11134803,-.010383118,-.32331657,.51213747,5.3377166,3.3998153,4.1094785,4.052146,4.0959353,7.8704062,6.7230377,4.0442333,4.0312119,7.4636741,6.7735524,3.0091295,2.881248,7.0804181,5.738574,2.8590295,2.8608544,4.0937943,4.6834641,.13718335,.091332503,-.69889593,-.20360725,.29198882,.32177532,-.53218454,-.23990306,-.094955981,-.031520564,,,5.4822268,5.5205646,3.2965474,4.2891798
2022m12,4.806795469686899,6.623286547654287,5.993035717587187,1.096104994173458,1.019564895774143,1.885894245910855,1.556354981351709,4,6,5,.29700997,.38568163,2.0995703,1.3203061,7,7,7.9000001,7.2167878,6.3468027,6.1797514,7.4780831,6.3206038,5.8936286,6.4977441,5.9007554,6.8374672,6.525538,5,4.9699998,5,4.905457,2.0354009,4.8290715,.20111038,-.14333408,-.16518246,.21292876,-.53456318,-.041741345,.75766778,-.66663146,-.58905578,4.695035,3.2084889,4.313652,6.3450804,6.2121973,5.539432,6.4372387,5.8657093,5.7131944,6.690423,6.4846091,4.9345317,4.8280239,5.1449208,5.2908039,4.9486408,5.1099753,1.8634348,4.7907057,.15202086,.16148603,-.26959658,-.2344839,.1701446,.19373725,-.65217882,-.16419226,.63181883,.0065383413,,.015180315,4.5612884,4.7918668,3.2313037,4.317637,3.139747191011242,3.416783282466327,4.079291779511024,-.1950881233763085,-.0240734897786751,-.9053052116484217,.2310481075792521,3,4,4,-.23539472,-.12499462,-.30085471,.037396111,4,10,8,3.8243561,3.5595844,10,7.4698381,4.1011319,7.5191002,6.6728005,4.0478039,7.5405927,6.8018804,2.5,7.5,5.5500002,2.2833731,4.9208012,4.4657421,1.1449294,-.46450564,-.098903902,.41527492,-.41660252,-.099829011,.031156719,-.27764213,.59867167,7.1239996,3.6924846,4.2589922,3.9152539,3.8882694,7.503427,6.6508498,3.9785931,3.9703593,7.4843707,6.7793155,2.782959,2.5107918,6.9968166,5.6143513,2.2190428,2.367317,5.5179472,4.3961496,.94119322,1.0419152,-.68501526,-.22327355,.29528919,.31923622,-.55589938,-.22714321,-.15558462,.025318194,1.0129235,,6.7404528,7.3572683,3.9764411,4.3390913
2023m1,4.102513227513255,6.180164653771269,5.480175726368814,.4115008987363898,.2578552505164569,1.062123024502982,.9272356661078147,3,6,5,.016404627,-.039377213,2.0613074,.31602716,7,7,8,6.3545008,5.5492702,7.3232756,7.811101,5.2250876,8.6180525,6.453166,5.7901621,6.7066269,6.5302544,5,6.75,5.5,4.2080483,5.0253901,3.7691638,.39053637,-.83373624,.12897711,.24846506,-.50244689,-.0066232206,.8064059,-.45359331,,4.6823578,4.1926894,3.5362995,5.2649612,5.0449677,8.4636717,6.4093952,5.7577147,5.6063881,6.5467706,6.4706926,4.780107,4.5705223,6.6895676,5.6429529,4.0801759,4.0924578,5.1626825,4.0689526,.35616502,.32351652,-.89785677,.00058343966,.20229393,.22634318,-.6363427,-.13934283,,-.12481391,-.53316623,-.51740324,4.6724677,5.16152,4.3862157,3.7146542,2.874125874125868,3.552455755689321,3.221900092272312,-.397765067679177,-.2272157458062814,-1.307773388783116,-.6093240861438216,3,4,3,-.27630383,-.17602019,-.23440783,-.76407975,4,10.5,7,3.5510778,3.4653058,9.7772102,7.1185336,3.8719862,8.4160624,6.8020349,4.1201077,7.5500565,6.7918248,2.5,7.5,6,3.2872889,4.2038941,4.499011,.55884475,-.25872347,-.26578006,.33494687,-.43111086,-.10038944,-.050237905,-.20183556,.48979285,8.6128407,3.1220133,4.4383612,3.7961497,3.6802149,8.33043,6.8380222,4.0537028,4.0484581,7.4783068,6.7583241,2.5174122,2.3996677,8.2646418,5.6411786,3.3401701,3.2359855,4.9083905,5.1527309,.394079,.32248631,-.40158355,-.43984538,.15086934,.18464415,-.57316267,-.23799694,-.13380696,-.051456671,,.2236204,8.3974495,8.5939569,3.388262,4.6922359
2023m2,4.722363405336697,6.051594046717924,5.252574079517895,.9551058491113469,.8124347484675063,1.231260432659556,.6499156137864402,4,5,5,.61830199,.25031024,1.0998535,.28487134,7,5,8,7.2473965,6.1491041,6.6626797,7.5759678,5.6415453,6.8428416,6.6082764,5.6473541,6.8168669,6.4985394,5,5.5,5.0500002,3.3310747,5.2848787,5.1023955,.52557606,-.66759539,-.13105457,.25162154,-.4322435,.0067126025,-.031471085,,.078196362,3.9515686,5.0180578,4.4434938,5.6337285,5.4800344,6.8237457,6.5376797,5.6035962,5.466248,6.6267829,6.4340067,4.9307981,4.7933612,5.0216432,5.4311399,3.5417705,3.4319115,5.6772623,5.5171876,.44217286,.42073062,-.86909091,-.34710535,.21463007,.25392425,-.58867937,-.13145132,-.18367891,-.0069685443,,,3.9799113,4.0069861,5.2969136,4.8670897,3.282828282828269,3.794393470312051,3.227972577020108,-.1976329625629547,-.0116949380577906,-.609158588682614,-.6915482752495762,3,3,3,-.15263282,-.15925039,-.31176019,-.86059129,4,10,6,3.2428222,3.1084526,10.664101,6.33038,4.3892918,7.785111,6.5973907,4.0656123,7.5490828,6.7330832,3,7.5,5.75,4.0023069,3.8402152,4.3845024,.63917357,-.54316568,.024342043,.42739698,-.41099384,-.072122864,.078887515,-.016079076,.50087613,8.2660713,3.4161587,4.4561939,4.1502728,4.1122713,7.7828135,6.5370426,3.9891751,3.9810593,7.4944286,6.6872687,2.5570822,2.5024507,7.0069056,5.3362589,3.93767,4.0147629,3.9793599,4.4803357,.36412761,.36370552,-.64300948,-.10582845,.24353796,.28991234,-.56976748,-.20660831,-.12494235,.047776777,-.16536446,,9.3144779,9.9345713,3.4062669,4.5556159
